ticker,open,high,low,close,adjusted_close,volume,ema21_high,ema21_low,ema21_close,ema21_cloud_width,sma50,sma200,avg_volume_50d,wma10_weekly,wma30_weekly,three_weeks_tight,atr,adr_percent,dcr_percent,rel_volume,daily_change_pct,from_open_pct,weekly_return,monthly_return,quarterly_return,atr_21ema_zone,atr_10wma_zone,atr_50sma_zone,ema21_low_pct,atr_pct_from_50sma,overheat,atr_21ema_label,atr_50sma_label,ema21_low_size_bucket,pocket_pivot,pp_count_30d,trend_base,trade_date,name,market_cap,sector,industry,ipo_date,last_profile_update,eps_growth,revenue_growth,earnings_date,last_fundamental_update,price_data_source,profile_data_source,fundamental_data_source,price_data_note,profile_data_note,fundamental_data_note,price_data_timestamp,profile_data_timestamp,fundamental_data_timestamp,raw_rs5,rs5,raw_rs21,rs21,raw_rs63,rs63,raw_rs126,rs126,price_ratio,eps_growth_score,revenue_growth_score,fundamental_score,industry_score,hybrid_score,H,F,I,21,63,126,vcs,listing_age_days,ipo_timer,earnings_in_7d,earnings_today,earnings_flag,profile_data_coverage_pct,fundamental_data_coverage_pct,data_quality_score,data_quality_label,data_warning
BRK-B,476.43499755859375,478.3800048828125,474.5,475.2699890136719,475.2699890136719,3757902,490.73366845970276,484.16885425659564,486.6524455075985,6.564814203107119,490.7798010253906,490.9417999267578,4986132.04,493.6052762118253,495.6839373844926,False,7.196116017205905,1.4677418494839527,19.845052697813433,0.7536707752328196,-0.1932030120366912,-0.24452623146740976,-1.2897777334379468,-3.789550717783041,-5.042860334356214,-1.2366205911142323,-2.547942133550067,-2.1553032183798586,-1.8723810567950194,-3.16023845710723,False,below,good,full,False,0,False,2026-03-26,Berkshire Hathaway Inc. New,1025096024064.0,Financial Services,Insurance - Diversified,,2026-03-27T18:36:28.709329,-2.5,-0.7000000000000001,,2026-03-27T18:38:20.373998,live,live,live,,,,2026-03-27 18:35:28.853092,2026-03-27 18:36:28.713468,2026-03-27 18:38:20.380323,80.0,80.0,80.95238095238095,80.95238095238095,88.88888888888889,88.88888888888889,67.46031746031747,67.46031746031747,0.7367498631631384,31.386861313868614,10.06711409395973,20.726987703914173,72.72727272727273,65.32865872404402,65.32865872404402,20.726987703914173,72.72727272727273,80.95238095238095,88.88888888888889,67.46031746031747,55.324787687333696,,unknown,False,False,False,80.0,66.67,97.33,live,
WMT,123.61000061035156,123.80000305175781,121.80000305175781,122.18000030517578,122.18000030517578,16396063,124.88839254098217,122.20771669139408,123.52213056286136,2.6806758495880842,124.00179992675781,108.539049949646,32940189.26,124.72036174427379,117.511740949077,False,2.840073205295992,2.091185790549605,18.999862670898438,0.49775254387837115,-0.715096108301938,-1.1568645725385003,0.9001602116194718,-2.8389659600987827,10.171324277813154,-0.009759039367935249,-0.8944704081433178,-0.6414622053350075,-0.022684879807720475,-1.4691719173899769,False,good,good,full,False,0,False,2026-03-26,Walmart Inc.,974068187136.0,Consumer Defensive,Discount Stores,,2026-03-27T18:36:29.543062,-19.400000000000002,5.6000000000000005,,2026-03-27T18:38:20.771198,live,live,live,,,,2026-03-27 18:35:29.306801,2026-03-27 18:36:29.548025,2026-03-27 18:38:20.775647,100.0,100.0,95.23809523809523,95.23809523809523,93.65079365079364,93.65079365079364,96.82539682539682,96.82539682539682,0.18939992128036726,15.328467153284672,34.56375838926174,24.946112771273206,87.27272727272727,78.79008835512043,78.79008835512043,24.946112771273206,87.27272727272727,95.23809523809523,93.65079365079364,96.82539682539682,47.8876019522459,,unknown,False,False,False,80.0,66.67,97.33,live,
LLY,912.3800048828125,916.3499145507812,896.2899780273438,897.0,897.0,2155688,971.3947829137223,947.6659210588447,956.9779651000891,23.728861854877664,1011.1328088378906,895.3208529663086,3204697.76,999.7738336736505,1000.7937076035366,False,27.24185869544013,2.5410995477695275,3.5395025892862577,0.6726649941553303,-2.107365150445051,-1.685701659451418,-2.2343324250681196,-12.813580638750377,-16.296518631373612,-1.8598555122571492,-3.7726439602615405,-4.189611660271723,-5.648374699982684,-11.287617990466066,False,below,good,full,False,0,False,2026-03-26,Eli Lilly and Company,802831794176.0,Healthcare,Drug Manufacturers - General,,2026-03-27T18:36:30.355216,50.5,42.6,,2026-03-27T18:38:21.304158,live,live,live,,,,2026-03-27 18:35:29.786540,2026-03-27 18:36:30.361374,2026-03-27 18:38:21.310151,60.0,60.0,23.809523809523807,23.809523809523807,7.936507936507936,7.936507936507936,28.57142857142857,28.57142857142857,1.3905035927659306,86.86131386861314,93.95973154362416,90.41052270611866,65.45454545454545,47.40100786012705,47.40100786012705,90.41052270611866,65.45454545454545,23.809523809523807,7.936507936507936,28.57142857142857,50.441028239508654,,unknown,False,False,False,80.0,66.67,97.33,live,
JPM,292.5799865722656,294.9898986816406,290.7300109863281,291.6600036621094,291.6600036621094,5374603,295.9627175006414,289.54067717910726,292.72524367978434,6.422040321534155,300.7254022216797,301.84510040283203,11318074.06,296.857636607777,306.69537576654903,False,7.072141583912037,2.2572621645284703,21.831389517723586,0.4748690432230658,-1.2727674479456885,-0.31443808612282487,1.2813843198125952,-3.8377792942097866,-10.51452452483007,0.2996725189754731,-0.734944695888357,-1.2818463052539306,0.726642822598799,-3.0145104113578567,False,good,good,full,False,0,False,2026-03-26,JP Morgan Chase & Co.,786616483840.0,Financial Services,Banks - Diversified,,2026-03-27T18:36:31.186410,-7.000000000000001,2.5,,2026-03-27T18:38:21.704316,live,live,live,,,,2026-03-27 18:35:30.219276,2026-03-27 18:36:31.198377,2026-03-27 18:38:21.704316,100.0,100.0,100.0,100.0,71.42857142857143,71.42857142857143,50.0,50.0,0.4521229464417922,26.277372262773724,20.13422818791946,23.205800225346593,52.72727272727272,54.74505614896542,54.74505614896542,23.205800225346593,52.72727272727272,100.0,71.42857142857143,50.0,51.715412290300236,,unknown,False,False,False,80.0,66.67,97.33,live,
XOM,164.08999633789062,165.6699981689453,162.05999755859375,165.42999267578125,165.42999267578125,18582501,158.1293321126027,154.23581871082885,156.51021661340548,3.893513401773845,148.08379913330077,122.37894992828369,22387054.02,151.36581753817472,134.285010750063,False,4.022232548047594,2.597112198136233,93.35164951286006,0.8300556644656724,1.329167121131114,0.8166228093096748,4.596603974038449,10.982151741115276,38.52788076729401,2.7830747802948617,3.496609151659649,4.312578483534072,6.7667136919309145,11.713768585087376,True,extended,extended,reduced,False,0,True,2026-03-26,Exxon Mobil Corporation,689307648000.0,Energy,Oil & Gas Integrated,,2026-03-27T18:36:32.020062,-14.6,-1.3,,2026-03-27T18:38:22.272526,live,live,live,,,,2026-03-27 18:35:30.775088,2026-03-27 18:36:32.027112,2026-03-27 18:38:22.275919,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.25644481512476636,16.423357664233578,8.724832214765101,12.57409493949934,92.72727272727272,80.33300080608169,80.33300080608169,12.57409493949934,92.72727272727272,100.0,100.0,100.0,57.36834892984155,,unknown,False,False,False,80.0,66.67,97.33,live,
V,304.1600036621094,307.8699951171875,303.0,305.5299987792969,305.5299987792969,7636034,312.66870814107233,306.7631654239429,309.4194187773803,5.9055427171294355,318.61359741210936,338.1174482727051,7962326.68,315.0707264293324,329.11360998666413,False,6.304901874446028,1.9340906865057572,51.950745707482135,0.9590204354689954,0.20333708626842917,0.45041922037501825,1.9418796470424216,-2.3834600747109858,-13.540665980629996,-0.19558855462034763,-1.5132238122062478,-2.075147067052817,-0.4036155695260586,-4.106415651774446,False,good,good,full,False,0,False,2026-03-26,Visa Inc.,589073940480.0,Financial Services,Credit Services,,2026-03-27T18:36:32.919669,14.299999999999999,14.6,,2026-03-27T18:38:22.673311,live,live,live,,,,2026-03-27 18:35:31.086479,2026-03-27 18:36:32.926560,2026-03-27 18:38:22.688390,100.0,100.0,100.0,100.0,57.14285714285714,57.14285714285714,28.57142857142857,28.57142857142857,0.473623813824284,61.31386861313869,67.4496644295302,64.38176652133444,38.18181818181819,51.473755901669485,51.473755901669485,64.38176652133444,38.18181818181819,100.0,57.14285714285714,28.57142857142857,47.356663159893436,,unknown,False,False,False,80.0,66.67,97.33,live,
JNJ,240.0,241.63999938964844,238.92999267578125,239.24000549316406,239.24000549316406,4812443,241.4632425986047,237.39313639188185,239.39000007075904,4.070106206722841,236.47160095214844,196.2421499633789,9058402.86,239.31690784801137,219.87356928343414,False,4.18061565242399,1.790487631559077,11.439559016458055,0.5312683785847874,-0.2875785452757351,-0.3166643778483073,0.6902354156228085,-2.4187268915729754,16.260086943509844,0.44176964706415045,-0.0183949832371499,0.662200204749858,0.7719733568284761,1.1707133245043797,False,good,good,full,False,0,True,2026-03-26,Johnson & Johnson,576544243712.0,Healthcare,Drug Manufacturers - General,,2026-03-27T18:36:33.795488,49.1,9.1,,2026-03-27T18:38:23.084544,live,live,live,,,,2026-03-27 18:35:31.569864,2026-03-27 18:36:33.810860,2026-03-27 18:38:23.088058,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.37086297343543545,86.13138686131386,48.65771812080537,67.39455249105961,65.45454545454545,83.11527413457556,83.11527413457556,67.39455249105961,65.45454545454545,100.0,100.0,100.0,57.39400596889567,,unknown,False,False,False,80.0,66.67,97.33,live,
ASML,1356.81005859375,1359.4200439453125,1326.8499755859375,1329.5,1329.5,1714993,1397.6987992063619,1352.0365270776747,1375.7724643092301,45.662272128687164,1396.64640625,1038.7915490722655,1831653.86,1376.151091974432,1239.6305161342825,False,55.03610752126089,3.304541516486146,8.13637965024324,0.9363084573195505,-4.619447300128465,-2.0128136890476176,-2.699815883675716,-12.905910115576201,25.207191553852446,-0.4094862099207988,-0.8476451928656147,-1.2200427914357994,-1.6951129806449563,-4.807688327519364,False,good,good,full,False,0,False,2026-03-26,ASML Holding N.V. - New York Re,522039721984.0,Technology,Semiconductor Equipment & Materials,,2026-03-27T18:36:34.737840,5.4,4.9,,2026-03-27T18:38:23.473102,live,live,live,,,,2026-03-27 18:35:31.903400,2026-03-27 18:36:34.755159,2026-03-27 18:38:23.473102,40.0,40.0,61.904761904761905,61.904761904761905,66.66666666666666,66.66666666666666,83.33333333333334,83.33333333333334,2.0609526494786006,45.25547445255474,28.187919463087248,36.721696957820996,69.0909090909091,64.26208830931311,64.26208830931311,36.721696957820996,69.0909090909091,61.904761904761905,66.66666666666666,83.33333333333334,42.2359839215455,,unknown,False,False,False,80.0,66.67,97.33,live,
MA,500.510009765625,504.79998779296875,499.05010986328125,500.75,500.75,2720647,512.292306760705,502.07220799449385,506.8530611089926,10.220098766211095,521.7911981201172,555.1450480651855,3907390.94,516.2701815518466,540.3943386939264,False,11.179339812866385,2.062364394173553,29.563934356622724,0.6962822614314604,-0.39979507649425816,0.047949137817919124,1.9566691910536838,-1.6961491980561294,-13.117025902374667,-0.11827245764299181,-1.3882914207495765,-1.8821503301921936,-0.26404553060286595,-4.032493877996286,False,good,good,full,False,0,False,2026-03-26,Mastercard Incorporated,446888181760.0,Financial Services,Credit Services,,2026-03-27T18:36:35.537192,21.5,17.599999999999998,,2026-03-27T18:38:23.873158,live,live,live,,,,2026-03-27 18:35:32.286944,2026-03-27 18:36:35.537192,2026-03-27 18:38:23.887387,100.0,100.0,95.23809523809523,95.23809523809523,57.14285714285714,57.14285714285714,28.57142857142857,28.57142857142857,0.7762482431187735,67.88321167883211,73.8255033557047,70.8543575172684,38.18181818181819,52.29208362466579,52.29208362466579,70.8543575172684,38.18181818181819,95.23809523809523,57.14285714285714,28.57142857142857,44.7503802823413,,unknown,False,False,False,80.0,66.67,97.33,live,
COST,975.6900024414062,987.1900024414062,972.7200927734375,979.6500244140625,979.6500244140625,1494570,994.9289379683117,977.7537637946884,985.2396749355366,17.175174173623304,984.8133972167968,948.367399597168,2124053.4,993.0730846058239,949.8526617891046,False,17.891191190411146,1.805230304256201,47.892017294105244,0.7036405016936015,0.4913566188453844,0.40586886846717113,0.49959939379351503,-1.5189578595064868,14.607102281997575,0.10598850569493493,-0.7502608433895387,-0.28859860407179927,0.19356510714203592,-0.5242996101928196,False,good,good,full,False,0,False,2026-03-26,Costco Wholesale Corporation,434836668416.0,Consumer Defensive,Discount Stores,,2026-03-27T18:36:36.374541,13.8,9.2,,2026-03-27T18:38:24.421334,live,live,live,,,,2026-03-27 18:35:32.603820,2026-03-27 18:36:36.378823,2026-03-27 18:38:24.428466,100.0,100.0,95.23809523809523,95.23809523809523,98.4126984126984,98.4126984126984,99.20634920634922,99.20634920634922,1.5186252827212772,59.48905109489051,49.664429530201346,54.57674031254593,87.27272727272727,86.14478529194642,86.14478529194642,54.57674031254593,87.27272727272727,95.23809523809523,98.4126984126984,99.20634920634922,53.58116738464639,,unknown,False,False,False,80.0,66.67,97.33,live,
CVX,206.02999877929688,209.20989990234375,205.16000366210938,207.7899932861328,207.7899932861328,10991773,198.18493370776284,194.24220977519317,196.43989987533124,3.9427239325696632,184.30899932861328,160.9523498535156,12697661.46,188.93890852494673,170.58855879588793,False,4.05278286470522,2.0822390555439734,64.93967914277317,0.8656533358229885,1.286863011548789,0.8542418663610614,3.1522988322905787,12.794480463167446,38.057272519995536,3.3428347787699795,4.651392731980775,5.793795212176368,6.519940299667823,12.74001488969844,True,extended,extended,reduced,False,0,True,2026-03-26,Chevron Corporation,415445680128.0,Energy,Oil & Gas Integrated,,2026-03-27T18:36:37.321708,-14.499999999999998,-8.200000000000001,,2026-03-27T18:38:24.821755,live,live,live,,,,2026-03-27 18:35:33.055989,2026-03-27 18:36:37.338497,2026-03-27 18:38:24.821755,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.3221100693480226,17.88321167883212,0.6711409395973155,9.277176309214717,92.72727272727272,79.67361708002475,79.67361708002475,9.277176309214717,92.72727272727272,100.0,100.0,100.0,53.46660469633197,,unknown,False,False,False,80.0,66.67,97.33,live,
